GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014
0100000US,,United States,310M200US17540,17540,"United States - Clinton, IA Micro Area","Clinton, IA Micro Area",49116,49116,49109,49103,48723,48330,48051
0100000US,,United States,310M200US17580,17580,"United States - Clovis, NM Micro Area","Clovis, NM Micro Area",48376,48376,48962,49681,50674,50580,50969
0100000US,,United States,310M200US17700,17700,"United States - Coffeyville, KS Micro Area","Coffeyville, KS Micro Area",35471,35471,35370,34744,34433,34396,34065
0100000US,,United States,310M200US17740,17740,"United States - Coldwater, MI Micro Area","Coldwater, MI Micro Area",45248,45248,45164,43886,43756,43472,43545
0100000US,,United States,310M200US18060,18060,"United States - Columbus, MS Micro Area","Columbus, MS Micro Area",59779,59779,59820,59586,59641,59901,59730
0100000US,,United States,310M200US18100,18100,"United States - Columbus, NE Micro Area","Columbus, NE Micro Area",32237,32237,32268,32420,32558,32513,32666
0100000US,,United States,310M200US18180,18180,"United States - Concord, NH Micro Area","Concord, NH Micro Area",146445,146442,146411,146681,146987,147150,147171
0100000US,,United States,310M200US18220,18220,"United States - Connersville, IN Micro Area","Connersville, IN Micro Area",24277,24302,24341,24163,23965,23839,23468
0100000US,,United States,310M200US18260,18260,"United States - Cookeville, TN Micro Area","Cookeville, TN Micro Area",106042,106050,106237,106547,106811,107143,107761
0100000US,,United States,310M200US18300,18300,"United States - Coos Bay, OR Micro Area","Coos Bay, OR Micro Area",63043,63043,63010,62782,62690,62433,62475
0100000US,,United States,310M200US18380,18380,"United States - Cordele, GA Micro Area","Cordele, GA Micro Area",23439,23439,23407,23785,23657,23232,22934
0100000US,,United States,310M200US18420,18420,"United States - Corinth, MS Micro Area","Corinth, MS Micro Area",37057,37057,37111,37303,37237,37364,37380
0100000US,,United States,310M200US18460,18460,"United States - Cornelia, GA Micro Area","Cornelia, GA Micro Area",43041,43041,43095,43106,43463,43294,43752
0100000US,,United States,310M200US18500,18500,"United States - Corning, NY Micro Area","Corning, NY Micro Area",98990,98988,98939,99252,99048,98951,98394
0100000US,,United States,310M200US18620,18620,"United States - Corsicana, TX Micro Area","Corsicana, TX Micro Area",47735,47831,47848,48056,48131,48133,48195
0100000US,,United States,310M200US18660,18660,"United States - Cortland, NY Micro Area","Cortland, NY Micro Area",49336,49303,49257,49520,49203,49149,49024
0100000US,,United States,310M200US18740,18740,"United States - Coshocton, OH Micro Area","Coshocton, OH Micro Area",36901,36901,36914,36903,36806,36700,36516
0100000US,,United States,310M200US18780,18780,"United States - Craig, CO Micro Area","Craig, CO Micro Area",13795,13795,13802,13420,13167,13115,12928
0100000US,,United States,310M200US18820,18820,"United States - Crawfordsville, IN Micro Area","Crawfordsville, IN Micro Area",38124,38126,38096,38343,38202,38130,38146
0100000US,,United States,310M200US18860,18860,"United States - Crescent City, CA Micro Area","Crescent City, CA Micro Area",28610,28610,28580,28485,28226,27827,27212
0100000US,,United States,310M200US18900,18900,"United States - Crossville, TN Micro Area","Crossville, TN Micro Area",56053,56053,56206,56600,57037,57492,57985
0100000US,,United States,310M200US18980,18980,"United States - Cullman, AL Micro Area","Cullman, AL Micro Area",80406,80410,80454,80455,80361,80783,81289
0100000US,,United States,310M200US19000,19000,"United States - Cullowhee, NC Micro Area","Cullowhee, NC Micro Area",40271,40271,40352,40181,40516,40960,40981
0100000US,,United States,310M200US19220,19220,"United States - Danville, KY Micro Area","Danville, KY Micro Area",53174,53174,53407,53465,53456,54001,54151
0100000US,,United States,310M200US19260,19260,"United States - Danville, VA Micro Area","Danville, VA Micro Area",106561,106558,106504,105960,105684,105317,104827
0100000US,,United States,310M200US19420,19420,"United States - Dayton, TN Micro Area","Dayton, TN Micro Area",31809,31809,31877,32018,32307,32515,32641
0100000US,,United States,310M200US19540,19540,"United States - Decatur, IN Micro Area","Decatur, IN Micro Area",34387,34387,34435,34351,34401,34685,34791
0100000US,,United States,310M200US19580,19580,"United States - Defiance, OH Micro Area","Defiance, OH Micro Area",39037,39035,39106,39024,38818,38515,38510
0100000US,,United States,310M200US19620,19620,"United States - Del Rio, TX Micro Area","Del Rio, TX Micro Area",48879,48879,49008,49001,48953,49059,48974
0100000US,,United States,310M200US19700,19700,"United States - Deming, NM Micro Area","Deming, NM Micro Area",25095,25095,25116,25147,25019,24778,24673
0100000US,,United States,310M200US19760,19760,"United States - DeRidder, LA Micro Area","DeRidder, LA Micro Area",35654,35654,35824,36046,36254,36223,36198
0100000US,,United States,310M200US19860,19860,"United States - Dickinson, ND Micro Area","Dickinson, ND Micro Area",24199,24199,24353,25168,26921,28377,30372
0100000US,,United States,310M200US19940,19940,"United States - Dixon, IL Micro Area","Dixon, IL Micro Area",36031,36031,35970,35515,35141,34881,34735
0100000US,,United States,310M200US19980,19980,"United States - Dodge City, KS Micro Area","Dodge City, KS Micro Area",33848,33848,34062,34441,34773,34950,34795
0100000US,,United States,310M200US20060,20060,"United States - Douglas, GA Micro Area","Douglas, GA Micro Area",42356,42356,42738,42964,43093,43129,42811
0100000US,,United States,310M200US20140,20140,"United States - Dublin, GA Micro Area","Dublin, GA Micro Area",58414,58418,58362,57921,57852,57703,57552
0100000US,,United States,310M200US20180,20180,"United States - DuBois, PA Micro Area","DuBois, PA Micro Area",81642,81644,81560,81516,81503,81589,81191
0100000US,,United States,310M200US20300,20300,"United States - Dumas, TX Micro Area","Dumas, TX Micro Area",21904,21904,21996,22093,22399,22223,22148
0100000US,,United States,310M200US20340,20340,"United States - Duncan, OK Micro Area","Duncan, OK Micro Area",45048,45048,45089,45104,44837,44977,44493
0100000US,,United States,310M200US20380,20380,"United States - Dunn, NC Micro Area","Dunn, NC Micro Area",114678,114678,115721,119208,122213,125137,126666
0100000US,,United States,310M200US20420,20420,"United States - Durango, CO Micro Area","Durango, CO Micro Area",51334,51334,51338,51770,52305,53334,53989
0100000US,,United States,310M200US20460,20460,"United States - Durant, OK Micro Area","Durant, OK Micro Area",42416,42416,42647,43163,43462,44217,44486
0100000US,,United States,310M200US20540,20540,"United States - Dyersburg, TN Micro Area","Dyersburg, TN Micro Area",38335,38337,38321,38139,38223,38160,37935
0100000US,,United States,310M200US20580,20580,"United States - Eagle Pass, TX Micro Area","Eagle Pass, TX Micro Area",54258,54258,54499,55308,55766,56510,57023
0100000US,,United States,310M200US20660,20660,"United States - Easton, MD Micro Area","Easton, MD Micro Area",37782,37782,37864,37954,38062,37949,37643
0100000US,,United States,310M200US20780,20780,"United States - Edwards, CO Micro Area","Edwards, CO Micro Area",52197,52197,52099,51755,51951,52441,52921
0100000US,,United States,310M200US20820,20820,"United States - Effingham, IL Micro Area","Effingham, IL Micro Area",34242,34242,34197,34253,34322,34306,34320
0100000US,,United States,310M200US20900,20900,"United States - El Campo, TX Micro Area","El Campo, TX Micro Area",41280,41280,41316,41250,41147,41215,41168
0100000US,,United States,310M200US20980,20980,"United States - El Dorado, AR Micro Area","El Dorado, AR Micro Area",41639,41639,41580,41386,40904,40675,40227
0100000US,,United States,310M200US21020,21020,"United States - Elizabeth City, NC Micro Area","Elizabeth City, NC Micro Area",64094,64094,64187,63894,64114,63557,63584
0100000US,,United States,310M200US21120,21120,"United States - Elk City, OK Micro Area","Elk City, OK Micro Area",22119,22119,22035,22312,23117,23548,23691
0100000US,,United States,310M200US21180,21180,"United States - Elkins, WV Micro Area","Elkins, WV Micro Area",29405,29405,29376,29438,29420,29566,29429
0100000US,,United States,310M200US21220,21220,"United States - Elko, NV Micro Area","Elko, NV Micro Area",50805,50929,51069,51489,53074,54602,54784
0100000US,,United States,310M200US21260,21260,"United States - Ellensburg, WA Micro Area","Ellensburg, WA Micro Area",40915,40909,41011,41575,41638,41781,42522
0100000US,,United States,310M200US21380,21380,"United States - Emporia, KS Micro Area","Emporia, KS Micro Area",33690,33690,33632,33653,33529,33522,33212
0100000US,,United States,310M200US21420,21420,"United States - Enid, OK Micro Area","Enid, OK Micro Area",60580,60580,60730,60669,61318,62509,63091
0100000US,,United States,310M200US21460,21460,"United States - Enterprise, AL Micro Area","Enterprise, AL Micro Area",49948,49948,50179,50465,51217,50861,50909
0100000US,,United States,310M200US21540,21540,"United States - Escanaba, MI Micro Area","Escanaba, MI Micro Area",37069,37069,37061,36934,36831,36819,36559
0100000US,,United States,310M200US21580,21580,"United States - Española, NM Micro Area","Española, NM Micro Area",40246,40247,40318,40333,40260,40088,39777
0100000US,,United States,310M200US21700,21700,"United States - Eureka-Arcata-Fortuna, CA Micro Area","Eureka-Arcata-Fortuna, CA Micro Area",134623,134623,135022,135250,134680,134620,134809
0100000US,,United States,310M200US21740,21740,"United States - Evanston, WY Micro Area","Evanston, WY Micro Area",21118,21118,21103,20917,20989,21031,20904
0100000US,,United States,310M200US21840,21840,"United States - Fairfield, IA Micro Area","Fairfield, IA Micro Area",16843,16843,16816,17011,17084,17276,17325
0100000US,,United States,310M200US21900,21900,"United States - Fairmont, WV Micro Area","Fairmont, WV Micro Area",56418,56418,56518,56624,56787,56758,56803
0100000US,,United States,310M200US21980,21980,"United States - Fallon, NV Micro Area","Fallon, NV Micro Area",24877,24877,24798,24587,24317,24045,23989
0100000US,,United States,310M200US22060,22060,"United States - Faribault-Northfield, MN Micro Area","Faribault-Northfield, MN Micro Area",64142,64144,64297,64937,64904,64854,65151
0100000US,,United States,310M200US22100,22100,"United States - Farmington, MO Micro Area","Farmington, MO Micro Area",65359,65364,65521,65552,65835,66199,65960
0100000US,,United States,310M200US22260,22260,"United States - Fergus Falls, MN Micro Area","Fergus Falls, MN Micro Area",57303,57303,57260,57307,57292,57591,57635
0100000US,,United States,310M200US22280,22280,"United States - Fernley, NV Micro Area","Fernley, NV Micro Area",51980,51980,52065,51484,51158,51400,51789
0100000US,,United States,310M200US22300,22300,"United States - Findlay, OH Micro Area","Findlay, OH Micro Area",74782,74782,74674,75080,75647,75712,75337
0100000US,,United States,310M200US22340,22340,"United States - Fitzgerald, GA Micro Area","Fitzgerald, GA Micro Area",17634,17634,17639,17599,17545,17490,17464
0100000US,,United States,310M200US22580,22580,"United States - Forest City, NC Micro Area","Forest City, NC Micro Area",67810,67809,67781,67403,67243,66879,66600
0100000US,,United States,310M200US22620,22620,"United States - Forrest City, AR Micro Area","Forrest City, AR Micro Area",28258,28258,28172,27952,27883,27302,26899
0100000US,,United States,310M200US22700,22700,"United States - Fort Dodge, IA Micro Area","Fort Dodge, IA Micro Area",38013,38013,37865,37704,37253,37216,36955
0100000US,,United States,310M200US22780,22780,"United States - Fort Leonard Wood, MO Micro Area","Fort Leonard Wood, MO Micro Area",52274,52274,52869,53277,53389,53743,53436
0100000US,,United States,310M200US22800,22800,"United States - Fort Madison-Keokuk, IA-IL-MO Micro Area","Fort Madison-Keokuk, IA-IL-MO Micro Area",62105,62105,62090,61665,61444,60840,60767
0100000US,,United States,310M200US22820,22820,"United States - Fort Morgan, CO Micro Area","Fort Morgan, CO Micro Area",28159,28159,28141,28498,28355,28389,28328
0100000US,,United States,310M200US22860,22860,"United States - Fort Polk South, LA Micro Area","Fort Polk South, LA Micro Area",52334,52334,52752,52334,54176,52828,52132
0100000US,,United States,310M200US23140,23140,"United States - Frankfort, IN Micro Area","Frankfort, IN Micro Area",33224,33224,33203,33043,32957,32958,32776
0100000US,,United States,310M200US23180,23180,"United States - Frankfort, KY Micro Area","Frankfort, KY Micro Area",70706,70706,70777,70867,71042,71413,71768
0100000US,,United States,310M200US23240,23240,"United States - Fredericksburg, TX Micro Area","Fredericksburg, TX Micro Area",24837,24837,24870,25022,25150,25334,25520
0100000US,,United States,310M200US23300,23300,"United States - Freeport, IL Micro Area","Freeport, IL Micro Area",47711,47711,47680,47396,46973,46782,46435
0100000US,,United States,310M200US23340,23340,"United States - Fremont, NE Micro Area","Fremont, NE Micro Area",36691,36691,36701,36979,36670,36617,36744
0100000US,,United States,310M200US23380,23380,"United States - Fremont, OH Micro Area","Fremont, OH Micro Area",60944,60944,60907,60644,60560,60200,60179
0100000US,,United States,310M200US23500,23500,"United States - Gaffney, SC Micro Area","Gaffney, SC Micro Area",55342,55467,55511,55588,55671,55743,56024
0100000US,,United States,310M200US23620,23620,"United States - Gainesville, TX Micro Area","Gainesville, TX Micro Area",38437,38437,38445,38375,38733,38475,38761
0100000US,,United States,310M200US23660,23660,"United States - Galesburg, IL Micro Area","Galesburg, IL Micro Area",52919,52919,52919,52700,52314,52235,52069
0100000US,,United States,310M200US23700,23700,"United States - Gallup, NM Micro Area","Gallup, NM Micro Area",71492,71491,71766,73497,72716,73332,74098
0100000US,,United States,310M200US23780,23780,"United States - Garden City, KS Micro Area","Garden City, KS Micro Area",40753,40753,40931,41075,41106,41035,41099
0100000US,,United States,310M200US23820,23820,"United States - Gardnerville Ranchos, NV Micro Area","Gardnerville Ranchos, NV Micro Area",46997,46997,47038,47028,46991,47081,47536
0100000US,,United States,310M200US23860,23860,"United States - Georgetown, SC Micro Area","Georgetown, SC Micro Area",60158,60158,60173,60196,60284,60520,60773
0100000US,,United States,310M200US23940,23940,"United States - Gillette, WY Micro Area","Gillette, WY Micro Area",46133,46133,46223,46590,47897,48210,48320
0100000US,,United States,310M200US23980,23980,"United States - Glasgow, KY Micro Area","Glasgow, KY Micro Area",52272,52272,52297,52486,52652,53009,53138
0100000US,,United States,310M200US24060,24060,"United States - Glenwood Springs, CO Micro Area","Glenwood Springs, CO Micro Area",73537,73537,73226,73130,74009,74483,75087
0100000US,,United States,310M200US24100,24100,"United States - Gloversville, NY Micro Area","Gloversville, NY Micro Area",55531,55531,55451,55255,55013,54528,54105
0100000US,,United States,310M200US24380,24380,"United States - Grants, NM Micro Area","Grants, NM Micro Area",27213,27213,27303,27509,27318,27483,27349
0100000US,,United States,310M200US24460,24460,"United States - Great Bend, KS Micro Area","Great Bend, KS Micro Area",27674,27674,27684,27697,27553,27510,27385
0100000US,,United States,310M200US24620,24620,"United States - Greeneville, TN Micro Area","Greeneville, TN Micro Area",68831,68831,68812,68962,68634,68235,68335
0100000US,,United States,310M200US24640,24640,"United States - Greenfield Town, MA Micro Area","Greenfield Town, MA Micro Area",71372,71372,71317,71624,71544,71155,70862
0100000US,,United States,310M200US24700,24700,"United States - Greensburg, IN Micro Area","Greensburg, IN Micro Area",25740,25740,25795,25895,26083,26262,26524
0100000US,,United States,310M200US24740,24740,"United States - Greenville, MS Micro Area","Greenville, MS Micro Area",51137,51135,51093,50450,50051,49638,48958
0100000US,,United States,310M200US24820,24820,"United States - Greenville, OH Micro Area","Greenville, OH Micro Area",52959,52959,52958,52672,52506,52351,52196
0100000US,,United States,310M200US24900,24900,"United States - Greenwood, MS Micro Area","Greenwood, MS Micro Area",42914,42914,42928,42418,41979,41945,41676
0100000US,,United States,310M200US24940,24940,"United States - Greenwood, SC Micro Area","Greenwood, SC Micro Area",95078,95077,95058,94902,94898,94697,94485
0100000US,,United States,310M200US24980,24980,"United States - Grenada, MS Micro Area","Grenada, MS Micro Area",21906,21906,21872,21593,21616,21552,21666
0100000US,,United States,310M200US25100,25100,"United States - Guymon, OK Micro Area","Guymon, OK Micro Area",20640,20640,20811,21203,21533,22073,21853
0100000US,,United States,310M200US25200,25200,"United States - Hailey, ID Micro Area","Hailey, ID Micro Area",27701,27701,27616,27341,27471,27668,27837
0100000US,,United States,310M200US25300,25300,"United States - Hannibal, MO Micro Area","Hannibal, MO Micro Area",38948,38948,38967,39077,39047,39073,39175
0100000US,,United States,310M200US25460,25460,"United States - Harrison, AR Micro Area","Harrison, AR Micro Area",45233,45233,45213,45314,45417,45457,45100
0100000US,,United States,310M200US25580,25580,"United States - Hastings, NE Micro Area","Hastings, NE Micro Area",31364,31364,31333,31224,31384,31581,31457
0100000US,,United States,310M200US25700,25700,"United States - Hays, KS Micro Area","Hays, KS Micro Area",28452,28452,28451,28774,29090,29060,29013
0100000US,,United States,310M200US25720,25720,"United States - Heber, UT Micro Area","Heber, UT Micro Area",23530,23530,23673,24427,25374,26563,27714
0100000US,,United States,310M200US25740,25740,"United States - Helena, MT Micro Area","Helena, MT Micro Area",74801,74801,75000,75687,76245,76838,77414
0100000US,,United States,310M200US25760,25760,"United States - Helena-West Helena, AR Micro Area","Helena-West Helena, AR Micro Area",21757,21757,21686,21419,20772,20426,19930
0100000US,,United States,310M200US25780,25780,"United States - Henderson, NC Micro Area","Henderson, NC Micro Area",45422,45419,45314,45258,45074,44730,44614
0100000US,,United States,310M200US25820,25820,"United States - Hereford, TX Micro Area","Hereford, TX Micro Area",19372,19372,19440,19476,19358,19187,19195
0100000US,,United States,310M200US25840,25840,"United States - Hermiston-Pendleton, OR Micro Area","Hermiston-Pendleton, OR Micro Area",87062,87062,87245,87881,88160,88134,87892
0100000US,,United States,310M200US25880,25880,"United States - Hillsdale, MI Micro Area","Hillsdale, MI Micro Area",46688,46688,46600,46603,46264,46115,45830
0100000US,,United States,310M200US25900,25900,"United States - Hilo, HI Micro Area","Hilo, HI Micro Area",185079,185079,185325,187039,188946,191409,194190
0100000US,,United States,310M200US26020,26020,"United States - Hobbs, NM Micro Area","Hobbs, NM Micro Area",64727,64727,64644,65103,66286,68347,69999
0100000US,,United States,310M200US26090,26090,"United States - Holland, MI Micro Area","Holland, MI Micro Area",111408,111408,111507,111552,111939,112485,113847
0100000US,,United States,310M200US26220,26220,"United States - Hood River, OR Micro Area","Hood River, OR Micro Area",22346,22346,22442,22434,22628,22711,22885
0100000US,,United States,310M200US26340,26340,"United States - Houghton, MI Micro Area","Houghton, MI Micro Area",38784,38784,38855,39138,39057,38910,38712
0100000US,,United States,310M200US26460,26460,"United States - Hudson, NY Micro Area","Hudson, NY Micro Area",63096,63096,63015,62644,62554,62289,62122
0100000US,,United States,310M200US26500,26500,"United States - Huntingdon, PA Micro Area","Huntingdon, PA Micro Area",45913,46027,45998,46115,46018,45871,45750
0100000US,,United States,310M200US26540,26540,"United States - Huntington, IN Micro Area","Huntington, IN Micro Area",37124,37124,37096,37171,36979,36841,36706
0100000US,,United States,310M200US26660,26660,"United States - Huntsville, TX Micro Area","Huntsville, TX Micro Area",82446,82536,82916,82932,82956,83853,84013
0100000US,,United States,310M200US26700,26700,"United States - Huron, SD Micro Area","Huron, SD Micro Area",17398,17398,17412,17732,18000,18299,18169
0100000US,,United States,310M200US26740,26740,"United States - Hutchinson, KS Micro Area","Hutchinson, KS Micro Area",64511,64511,64558,64393,64217,64155,63794
0100000US,,United States,310M200US26780,26780,"United States - Hutchinson, MN Micro Area","Hutchinson, MN Micro Area",36651,36651,36608,36408,36011,35953,35882
0100000US,,United States,310M200US26860,26860,"United States - Indiana, PA Micro Area","Indiana, PA Micro Area",88880,88891,88810,88536,88209,88246,87706
0100000US,,United States,310M200US26940,26940,"United States - Indianola, MS Micro Area","Indianola, MS Micro Area",29450,29450,29023,28574,28473,28003,27496
0100000US,,United States,310M200US26960,26960,"United States - Ionia, MI Micro Area","Ionia, MI Micro Area",63905,63905,63848,63845,63896,63996,64294
0100000US,,United States,310M200US27020,27020,"United States - Iron Mountain, MI-WI Micro Area","Iron Mountain, MI-WI Micro Area",30591,30591,30561,30582,30700,30574,30438
0100000US,,United States,310M200US27160,27160,"United States - Jackson, OH Micro Area","Jackson, OH Micro Area",33225,33225,33238,33116,32873,32784,32748
0100000US,,United States,310M200US27220,27220,"United States - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",31464,31464,31444,31661,31791,32676,33271
0100000US,,United States,310M200US27300,27300,"United States - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",40902,40906,40888,40793,40574,40272,40133
0100000US,,United States,310M200US27380,27380,"United States - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",50845,50845,50872,50965,51152,50965,50902
0100000US,,United States,310M200US27420,27420,"United States - Jamestown, ND Micro Area","Jamestown, ND Micro Area",21100,21100,21114,20989,20958,21090,21129
0100000US,,United States,310M200US27460,27460,"United States - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134905,134839,134316,133458,133115,132053
0100000US,,United States,310M200US27540,27540,"United States - Jasper, IN Micro Area","Jasper, IN Micro Area",54734,54733,54745,54948,54868,54984,54969
0100000US,,United States,310M200US27600,27600,"United States - Jefferson, GA Micro Area","Jefferson, GA Micro Area",60485,60485,60777,60551,60472,60971,61870
0100000US,,United States,310M200US27700,27700,"United States - Jesup, GA Micro Area","Jesup, GA Micro Area",30099,30099,30116,30355,30371,30058,29949
0100000US,,United States,310M200US27920,27920,"United States - Junction City, KS Micro Area","Junction City, KS Micro Area",34362,34362,35263,35324,38003,36987,36713
0100000US,,United States,310M200US27940,27940,"United States - Juneau, AK Micro Area","Juneau, AK Micro Area",31275,31275,31386,32170,32411,32626,32406
0100000US,,United States,310M200US28060,28060,"United States - Kalispell, MT Micro Area","Kalispell, MT Micro Area",90928,90928,90902,91222,91692,93125,94924
0100000US,,United States,310M200US28180,28180,"United States - Kapaa, HI Micro Area","Kapaa, HI Micro Area",67091,67090,67217,67799,68553,69679,70475
0100000US,,United States,310M200US28260,28260,"United States - Kearney, NE Micro Area","Kearney, NE Micro Area",52591,52591,52671,53412,54178,54611,54868
0100000US,,United States,310M200US28300,28300,"United States - Keene, NH Micro Area","Keene, NH Micro Area",77117,77117,76914,76792,76758,76399,76115
0100000US,,United States,310M200US28340,28340,"United States - Kendallville, IN Micro Area","Kendallville, IN Micro Area",47536,47536,47471,47460,47424,47511,47618
0100000US,,United States,310M200US28380,28380,"United States - Kennett, MO Micro Area","Kennett, MO Micro Area",31953,31953,31952,32031,31872,31692,31344
0100000US,,United States,310M200US28500,28500,"United States - Kerrville, TX Micro Area","Kerrville, TX Micro Area",49625,49625,49641,49636,49798,49932,50562
0100000US,,United States,310M200US28540,28540,"United States - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13477,13477,13536,13654,13709,13695,13787
0100000US,,United States,310M200US28580,28580,"United States - Key West, FL Micro Area","Key West, FL Micro Area",73090,73090,73226,74151,74991,76536,77136
0100000US,,United States,310M200US28620,28620,"United States - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",38327,38327,38389,38524,38589,39024,39219
0100000US,,United States,310M200US28780,28780,"United States - Kingsville, TX Micro Area","Kingsville, TX Micro Area",32477,32477,32513,32533,32612,32564,32590
0100000US,,United States,310M200US28820,28820,"United States - Kinston, NC Micro Area","Kinston, NC Micro Area",59495,59495,59452,59448,59181,58911,58485
0100000US,,United States,310M200US28860,28860,"United States - Kirksville, MO Micro Area","Kirksville, MO Micro Area",30038,30038,30058,29992,30059,30072,29972
0100000US,,United States,310M200US28900,28900,"United States - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",66380,66380,66286,66292,66042,65848,65455
0100000US,,United States,310M200US29060,29060,"United States - Laconia, NH Micro Area","Laconia, NH Micro Area",60088,60092,60109,60253,60394,60201,60305
0100000US,,United States,310M200US29260,29260,"United States - La Grande, OR Micro Area","La Grande, OR Micro Area",25748,25744,25746,25888,25818,25539,25691
0100000US,,United States,310M200US29300,29300,"United States - LaGrange, GA Micro Area","LaGrange, GA Micro Area",67044,67044,67154,67773,68472,69007,69469
0100000US,,United States,310M200US29380,29380,"United States - Lake City, FL Micro Area","Lake City, FL Micro Area",67531,67532,67606,67340,67943,67563,67857
0100000US,,United States,310M200US29500,29500,"United States - Lamesa, TX Micro Area","Lamesa, TX Micro Area",13833,13833,13850,13805,13663,13273,13372
0100000US,,United States,310M200US29660,29660,"United States - Laramie, WY Micro Area","Laramie, WY Micro Area",36299,36299,36440,36913,37363,37574,37811
0100000US,,United States,310M200US29780,29780,"United States - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",29393,29393,29377,29305,28953,28623,28239
0100000US,,United States,310M200US29860,29860,"United States - Laurel, MS Micro Area","Laurel, MS Micro Area",84823,84823,84868,84717,84920,85403,84891
0100000US,,United States,310M200US29900,29900,"United States - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",36157,36157,36099,36332,36157,36006,35576
0100000US,,United States,310M200US29980,29980,"United States - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",41869,41869,41990,42053,42129,41973,42274
0100000US,,United States,310M200US30060,30060,"United States - Lebanon, MO Micro Area","Lebanon, MO Micro Area",35571,35571,35654,35577,35412,35640,35439
0100000US,,United States,310M200US30220,30220,"United States - Levelland, TX Micro Area","Levelland, TX Micro Area",22935,22935,22839,22965,23122,23520,23577
0100000US,,United States,310M200US30260,30260,"United States - Lewisburg, PA Micro Area","Lewisburg, PA Micro Area",44947,44949,44972,45069,45139,44719,44874
0100000US,,United States,310M200US30280,30280,"United States - Lewisburg, TN Micro Area","Lewisburg, TN Micro Area",30617,30617,30682,30900,30934,31098,31269
0100000US,,United States,310M200US30380,30380,"United States - Lewistown, PA Micro Area","Lewistown, PA Micro Area",46682,46683,46657,46787,46829,46701,46552
0100000US,,United States,310M200US30420,30420,"United States - Lexington, NE Micro Area","Lexington, NE Micro Area",26370,26370,26402,26277,26138,26126,26066
0100000US,,United States,310M200US30580,30580,"United States - Liberal, KS Micro Area","Liberal, KS Micro Area",22952,22952,22985,23223,23453,23470,23465
0100000US,,United States,310M200US30660,30660,"United States - Lincoln, IL Micro Area","Lincoln, IL Micro Area",30305,30305,30283,30259,30003,29943,29746
0100000US,,United States,310M200US30820,30820,"United States - Lock Haven, PA Micro Area","Lock Haven, PA Micro Area",39238,39241,39230,39515,39730,39834,39745
0100000US,,United States,310M200US30880,30880,"United States - Logan, WV Micro Area","Logan, WV Micro Area",36743,36745,36725,36453,36336,35981,35348
0100000US,,United States,310M200US30900,30900,"United States - Logansport, IN Micro Area","Logansport, IN Micro Area",38966,38966,39002,38920,38746,38542,38438
0100000US,,United States,310M200US30940,30940,"United States - London, KY Micro Area","London, KY Micro Area",126369,126369,126565,126967,126792,127104,127316
0100000US,,United States,310M200US31060,31060,"United States - Los Alamos, NM Micro Area","Los Alamos, NM Micro Area",17950,17950,18012,18181,18162,17831,17682
0100000US,,United States,310M200US31220,31220,"United States - Ludington, MI Micro Area","Ludington, MI Micro Area",28705,28705,28725,28644,28669,28665,28824
0100000US,,United States,310M200US31260,31260,"United States - Lufkin, TX Micro Area","Lufkin, TX Micro Area",86771,86771,86920,87299,87585,87613,87750
0100000US,,United States,310M200US31300,31300,"United States - Lumberton, NC Micro Area","Lumberton, NC Micro Area",134168,134168,134425,135056,135368,134956,134760
0100000US,,United States,310M200US31380,31380,"United States - Macomb, IL Micro Area","Macomb, IL Micro Area",32612,32612,32596,32501,32545,32420,31880
0100000US,,United States,310M200US31500,31500,"United States - Madison, IN Micro Area","Madison, IN Micro Area",32428,32428,32425,32298,32506,32511,32494
0100000US,,United States,310M200US31580,31580,"United States - Madisonville, KY Micro Area","Madisonville, KY Micro Area",46920,46920,46890,46896,46702,46556,46376
0100000US,,United States,310M200US31620,31620,"United States - Magnolia, AR Micro Area","Magnolia, AR Micro Area",24552,24552,24729,24670,24401,24266,23933
0100000US,,United States,310M200US31660,31660,"United States - Malone, NY Micro Area","Malone, NY Micro Area",51599,51597,51582,51547,51813,51335,51262
0100000US,,United States,310M200US31680,31680,"United States - Malvern, AR Micro Area","Malvern, AR Micro Area",32923,32923,33145,33047,33386,33440,33368
0100000US,,United States,310M200US31820,31820,"United States - Manitowoc, WI Micro Area","Manitowoc, WI Micro Area",81442,81442,81286,81139,80816,80623,80160
0100000US,,United States,310M200US31930,31930,"United States - Marietta, OH Micro Area","Marietta, OH Micro Area",61778,61778,61691,61559,61508,61393,61213
0100000US,,United States,310M200US31940,31940,"United States - Marinette, WI-MI Micro Area","Marinette, WI-MI Micro Area",65778,65778,65678,65376,65236,65332,65012
